code,name,board,schema_profile,subtype_caveat_flag,field,extraction_type,status,proxy_plausible,automated_strict_label,automated_reason,value_preview,evidence_sentence,page,source_url,pdf_path,manual_grade,manual_notes,reviewer,reviewed_at
600015,华夏银行,sse_main,bank,False,net_interest_income,numeric,found,True,partial,amount with indirect anchor (label='合计'),"利息净收入=-1,705; 合计=146,483",利息净收入变动,22,http://static.cninfo.com.cn/finalpage/2025-04-18/1223129834.PDF,outputs/generalization/full_market_2024/sse_main/600015/600015.pdf,WRONG,loc:p22|exact-label:利息净收入变动|issue:wrong-line-item|follow:#30-extract,model-gpt-5.4,2026-06-25
600015,华夏银行,sse_main,bank,False,non_interest_income,numeric,found,True,usable,"amount label '手续费及佣金净收入' value=5,443","手续费及佣金净收入=5,443; 手续费及佣金净收入=54.4; 手续费及佣金净收入=54.43 亿元; 合计=35,083",3.4.3.1 手续费及佣金净收入,24,http://static.cninfo.com.cn/finalpage/2025-04-18/1223129834.PDF,outputs/generalization/full_market_2024/sse_main/600015/600015.pdf,PARTIAL,loc:p24|exact-label:手续费及佣金净收入,model-gpt-5.4,2026-06-25
600015,华夏银行,sse_main,bank,False,loan_structure,table,found,True,usable,7 data rows,"[table p.26 hits=1] 发放贷款和垫款 | 2,313,356 | 52.86 | 2,256,596 | 53.04 / 金融投资 | 1,651,055 | 37.73 | 1,605,288 | 37.73",发放贷款和垫款,26,http://static.cninfo.com.cn/finalpage/2025-04-18/1223129834.PDF,outputs/generalization/full_market_2024/sse_main/600015/600015.pdf,WRONG,loc:p26|exact-label:发放贷款和垫款|issue:wrong-table|follow:#30-extract,model-gpt-5.4,2026-06-25
600015,华夏银行,sse_main,bank,False,deposit_structure,table,found,True,usable,5 data rows,"[table p.23 hits=3] 对公活期存款 | 517,123 | 4,536 | 0.88 | 564,360 | 6,317 / 对公定期存款 | 1,014,724 | 25,854 | 2.55 | 1,003,374 | 25,994","吸收存款 -299 -2,092 -2,391 向中央银行借款 739 -266 473 应付债务凭证 536 -1,125 -589 同业负债及其他 2,540 -782 1,758 利息支出变动 3,516 -4,265 -749 利息净收入变动 -1,705 -6,674 -8,379 3.4.2.1 利息收入 报告期内，本集团实现利息收入1,464.83 亿元，比上年减少91.28 亿元…",23,http://static.cninfo.com.cn/finalpage/2025-04-18/1223129834.PDF,outputs/generalization/full_market_2024/sse_main/600015/600015.pdf,CORRECT,loc:p23|exact-label:对公活期存款/个人定期存款,model-gpt-5.4,2026-06-25
600015,华夏银行,sse_main,bank,False,npl_ratio,numeric,found,True,wrong,orphan numeric without field anchor (label='合计'),"合计=2,366,317","不良 贷款率 （%） 余额 占比 （%） 不良 贷款 余额 不良 贷款率 （%） 房地产业 99,208 4.19 3,728 3.76 96,736 4.19 4,071 4.21 建筑业 93,858 3.97 2,566 2.73 105,762 4.58 2,710 2.56 电力、热力、燃气 及水生产和供应业 87,989 3.72 975 1.11 68,781 2.98 1,511…",33,http://static.cninfo.com.cn/finalpage/2025-04-18/1223129834.PDF,outputs/generalization/full_market_2024/sse_main/600015/600015.pdf,WRONG,loc:p33|exact-label:不良贷款率|issue:wrong-line-item|follow:#30-extract,model-gpt-5.4,2026-06-25
600015,华夏银行,sse_main,bank,False,capital_adequacy_ratio,numeric,found,True,usable,ratio label '资本充足率' value=9.77,"资本充足率=304,366; 资本充足率=9.77; 资本充足率=11.70; 资本充足率=13.44",资本充足率情况,36,http://static.cninfo.com.cn/finalpage/2025-04-18/1223129834.PDF,outputs/generalization/full_market_2024/sse_main/600015/600015.pdf,CORRECT,loc:p36|exact-label:资本充足率情况,model-gpt-5.4,2026-06-25
600015,华夏银行,sse_main,bank,False,provision_coverage_ratio,numeric,not_found,False,not_found_missed,PDF anchor+digit found but extractor not_found,拨备覆盖 率161.89 %，比上年末上升1.83 个百分点。 3.3.3 “五篇大文章”加力提效 报告期内，本公司坚决贯彻落实中央关于做好金融“五篇大文章”决策部署，积极 践行金融工作的政治性、人民性，严格落实监管要求，统筹好培育新动能和更新旧动 能的关系，全力助推新质生产力发展。扎实做好“五篇大文章”，加强顶层设计...,拨备覆盖 率161.89 %，比上年末上升1.83 个百分点。 3.3.3 “五篇大文章”加力提效 报告期内，本公司坚决贯彻落实中央关于做好金融“五篇大文章”决策部署，积极 践行金融工作的政治性、人民性，严格落实监管要求，统筹好培育新动能和更新旧动 能的关系，全力助推新质生产力发展。扎实做好“五篇大文章”，加强顶层设计，建立 健全工作机制，成立工作专班，加快业务发展，更大力度支持服务实体经济，以…,16,http://static.cninfo.com.cn/finalpage/2025-04-18/1223129834.PDF,outputs/generalization/full_market_2024/sse_main/600015/600015.pdf,MISSED,loc:p16|issue:extract-miss|exact-label:拨备覆盖率|follow:#30-extract,model-gpt-5.4,2026-06-25
600015,华夏银行,sse_main,bank,False,regional_distribution,table,found,True,usable,7 data rows,"[table p.21 hits=2] 地区 | 营业收入 | 营业收入 比上年增减（%） | 营业利润 | 营业利润 比上年增减（%） / 京津冀地区 | 43,432 | 18.10 | 15,994 | 65.79",按地区划分营业收入情况,21,http://static.cninfo.com.cn/finalpage/2025-04-18/1223129834.PDF,outputs/generalization/full_market_2024/sse_main/600015/600015.pdf,CORRECT,loc:p21|exact-label:按地区划分营业收入情况,model-gpt-5.4,2026-06-25
600000,浦发银行,sse_main,bank,False,mda,section_snippet,found,True,wrong,financial/legal boilerplate,管理层讨论与分析 03 上海浦东发展银行股份有限公司 15 第三节 管理层讨论与分析 3.1 公司总体经营情况 2024 年，公司深入贯彻党的二十届三中全会会议精神，认真落实上海市委市政府决策部署及监管要求，扎实做好金 融“五篇大文章”，服务上海“五个中心”建设，坚定践行数智化战略，聚焦科技金融、供应链金融、普惠金融、...,管理层讨论与分析 03,22,http://static.cninfo.com.cn/finalpage/2025-03-29/1222948214.PDF,outputs/generalization/full_market_2024/sse_main/600000/600000.pdf,PARTIAL,loc:p22|issue:truncated|exact-label:管理层讨论与分析,model-composer-2.5,2026-06-25
600000,浦发银行,sse_main,bank,False,industry_discussion,section_snippet,found,True,usable,substantive in-region snippet with anchor (len=315),宏观经济金融形势，认真贯彻中央经济工作会议、中央金融工作会议要求，保持业务审批审慎专业，审 批质量稳中有升，审批效率同业领先。 二是持续开展全行公司授信业务质检，促进全行行权合规性、审批适当性进一步提升，有力维护全行对公资产质量稳 定。 三是不断提升授信管理深化穿透程度，对全部境内分行实施授信管理“五维评价”，实现机构...,宏观经济金融形势，认真贯彻中央经济工作会议、中央金融工作会议要求，保持业务审批审慎专业，审,90,http://static.cninfo.com.cn/finalpage/2025-03-29/1222948214.PDF,outputs/generalization/full_market_2024/sse_main/600000/600000.pdf,PARTIAL,loc:p90|issue:wrong-semantic|exact-label:信用风险,model-composer-2.5,2026-06-25
600000,浦发银行,sse_main,bank,False,risk_factors,section_snippet,found,True,usable,substantive in-region snippet with anchor (len=320),风险管理体系 遵循“早预测、早判断、早设防、早暴露、早处置、早出清”的“六早”原则，开展从新投放监测到风险处置出清 的全流程风险资产管理，资产质量稳中向好。厚植风险文化、加强组织保障，通过风险管理架构改革，构建风险管 理“横向到边、纵向到底”的全覆盖格局。 搭建风险偏好、风险限额、风险政策、风险制度、数智化风控系统、评...,风险管理体系,45,http://static.cninfo.com.cn/finalpage/2025-03-29/1222948214.PDF,outputs/generalization/full_market_2024/sse_main/600000/600000.pdf,CORRECT,loc:p45|exact-label:风险管理体系,model-composer-2.5,2026-06-25
600000,浦发银行,sse_main,bank,False,major_subsidiaries,section_snippet,found,True,partial,substantive but out-of-region (len=265),"主要子公司中的权益 (i) 集团内主要子公司 子公司名称 主要经营地 注册地 注册资本 取得 方式 持股比例 (直接) 浦银金融租赁股份有限公司 上海 上海 人民币6,403,574,436 设立 69.56% 上海国际信托有限公司 上海 上海 人民币5,000,000,000 收购 97.33% 浦银国际控股有限公司...",主要子公司中的权益,404,http://static.cninfo.com.cn/finalpage/2025-03-29/1222948214.PDF,outputs/generalization/full_market_2024/sse_main/600000/600000.pdf,CORRECT,loc:p404|exact-label:子公司,model-composer-2.5,2026-06-25
600000,浦发银行,sse_main,bank,False,main_business_segments,section_snippet,found,True,usable,substantive in-region snippet with anchor (len=320),金融市场业务方面，报告期末，金融市场部产品共106 个，其中数字产品100 个，数字产品率94%。针对25 个数 字产品提出优化改造需求，截至报告期末已完成15 项，包含柜台债、E 联盟、智慧票据等重要业务系统功能优化。 打造业内领先的靠浦托管服务平台，聚焦全程可视、全域可控、全线智能、全景服务“四全愿景”，持续提升资...,金融市场业务方面，报告期末，金融市场部产品共106 个，其中数字产品100 个，数字产品率94%。,38,http://static.cninfo.com.cn/finalpage/2025-03-29/1222948214.PDF,outputs/generalization/full_market_2024/sse_main/600000/600000.pdf,CORRECT,loc:p38|exact-label:业务条线,model-composer-2.5,2026-06-25
600000,浦发银行,sse_main,bank,False,net_interest_income,numeric,found,True,usable,"amount label '利息净收入' value=114,717","利息净收入=114,717; 利息净收入=3.4; 合计=5,243,678",注：净利差=生息资产平均收益率-计息负债平均成本率，净利息收益率=利息净收入/总生息资产平均余额。,64,http://static.cninfo.com.cn/finalpage/2025-03-29/1222948214.PDF,outputs/generalization/full_market_2024/sse_main/600000/600000.pdf,CORRECT,loc:p64|exact-label:利息净收入,model-gpt-5.4,2026-06-25
600000,浦发银行,sse_main,bank,False,non_interest_income,numeric,found,True,usable,"amount label '手续费及佣金净收入' value=22,816","手续费及佣金净收入=22,816; 合计=56,031; 合计=49,795; 金额=28,230","手续费及佣金净收入 22,816 40.72 24,453 44.46 投资损益 29,141 52.01 27,905 50.74 公允价值变动损益 -1,549 -2.76 2,563 4.66 汇兑损益 988 1.76 -3,536 -6.43 其他业务收入 3,776 6.74 2,805 5.10 资产处置损益 20 0.04 72 0.13 其他收益 839 1.49 737 1.…",65,http://static.cninfo.com.cn/finalpage/2025-03-29/1222948214.PDF,outputs/generalization/full_market_2024/sse_main/600000/600000.pdf,CORRECT,loc:p65|exact-label:非利息净收入,model-gpt-5.4,2026-06-25
600000,浦发银行,sse_main,bank,False,loan_structure,table,found,True,wrong,missing loan vocabulary,"[table p.64 hits=2] 报告期内，集团实现利息收入2,881.25亿元，同比减少94.73亿元，下降3… / 益率分别为3.61%、4.76%，较去年同期分别同比下降0.24和0.54个百…",发放贷款和垫款,64,http://static.cninfo.com.cn/finalpage/2025-03-29/1222948214.PDF,outputs/generalization/full_market_2024/sse_main/600000/600000.pdf,WRONG,loc:p64|exact-label:发放贷款和垫款|issue:wrong-table|follow:#30-extract,model-gpt-5.4,2026-06-25
600000,浦发银行,sse_main,bank,False,deposit_structure,table,found,True,wrong,missing deposit vocabulary,[table p.69 hits=1] 报告期末，本集团长期股权投资余额18.07亿元，较上年末下降36.04%。其中… / 比上年末下降40.44%。报告期末，本集团长期股权投资减值准备余额为零。,存款总额构成,69,http://static.cninfo.com.cn/finalpage/2025-03-29/1222948214.PDF,outputs/generalization/full_market_2024/sse_main/600000/600000.pdf,WRONG,loc:p69|exact-label:存款总额|issue:wrong-table|follow:#30-extract,model-gpt-5.4,2026-06-25
600000,浦发银行,sse_main,bank,False,npl_ratio,numeric,not_found,False,not_found_missed,PDF anchor+digit found but extractor not_found,"不良贷 款率 （%） 贷款余额 占总贷 款比例 （%） 不良贷 款率 （%） 企业贷款 3,179,154 58.97 1.34 2,840,999 56.62 1.67 制造业 684,214 12.70 1.45 572,695 11.42 1.39 租赁和商务服务业 649,273 12.04 0.63 548,...","不良贷 款率 （%） 贷款余额 占总贷 款比例 （%） 不良贷 款率 （%） 企业贷款 3,179,154 58.97 1.34 2,840,999 56.62 1.67 制造业 684,214 12.70 1.45 572,695 11.42 1.39 租赁和商务服务业 649,273 12.04 0.63 548,048 10.92 0.98 房地产业 397,011 7.36 2.50 3…",73,http://static.cninfo.com.cn/finalpage/2025-03-29/1222948214.PDF,outputs/generalization/full_market_2024/sse_main/600000/600000.pdf,MISSED,loc:p73|issue:extract-miss|exact-label:不良贷款率|follow:#30-extract,model-gpt-5.4,2026-06-25
600000,浦发银行,sse_main,bank,False,capital_adequacy_ratio,numeric,found,True,usable,ratio label '资本充足率' value=11,资本充足率=11; 资本充足率=9; 资本充足率=8; 核心一级资本充足率=8,一级资本充足率,77,http://static.cninfo.com.cn/finalpage/2025-03-29/1222948214.PDF,outputs/generalization/full_market_2024/sse_main/600000/600000.pdf,CORRECT,loc:p77|exact-label:资本充足率,model-gpt-5.4,2026-06-25
600000,浦发银行,sse_main,bank,False,provision_coverage_ratio,numeric,found,True,usable,ratio label '拨备覆盖率' value=211.19%,拨备覆盖率=211.19%,拨备覆盖率为211.19%；,88,http://static.cninfo.com.cn/finalpage/2025-03-29/1222948214.PDF,outputs/generalization/full_market_2024/sse_main/600000/600000.pdf,WRONG,loc:p88|exact-label:拨备覆盖率|issue:wrong-semantic|follow:#30-audit,model-gpt-5.4,2026-06-25
600000,浦发银行,sse_main,bank,False,regional_distribution,table,partial,False,partial,status=partial,"{'note': 'anchor located but no parseable table; snippet fallback', 'snippet': '长三 角地 区 宁波分行 宁波市江厦街21 号 1,206 41 155,652 南京分行 南京市玄武区中山东路303 号 2,904 110 360,719 ...","长三 角地 区 宁波分行 宁波市江厦街21 号 1,206 41 155,652 南京分行 南京市玄武区中山东路303 号 2,904 110 360,719 苏州分行 苏州市工业园区钟园路718 号 968 31 117,416 合肥分行 合肥市滨湖区杭州路2608 号 1,239 46 124,823 上海自贸试 验区分行 上海市浦东新区浦东南路588 号浦发大厦22 楼 37 - 71,8…",82,http://static.cninfo.com.cn/finalpage/2025-03-29/1222948214.PDF,outputs/generalization/full_market_2024/sse_main/600000/600000.pdf,WRONG,loc:p82|exact-label:长三角地区|issue:wrong-semantic|follow:#30-audit,model-gpt-5.4,2026-06-25
601939,建设银行,sse_main,bank,False,industry_discussion,section_snippet,found,True,usable,substantive in-region snippet with anchor (len=320),宏观经济研究、国有金融资本管理、风险管理及 财务会计等专业领域具有丰富经验；独立董事来自美 洲、欧洲、大洋洲、中国香港及中国澳门等区域， 熟悉国际会计准则、资本监管、信用评级及金融市场 规则。本行董事会审计委员会、风险管理委员会、 提名与薪酬委员会以及关联交易、社会责任和消费者 权益保护委员会的主席均由独立董事担任。报...,宏观经济研究、国有金融资本管理、风险管理及,123,http://static.cninfo.com.cn/finalpage/2025-03-29/1222940501.PDF,outputs/generalization/full_market_2024/sse_main/601939/601939.pdf,WRONG,loc:p123|issue:wrong-section|exact-label:董事会构成,model-composer-2.5,2026-06-25
601939,建设银行,sse_main,bank,False,risk_factors,section_snippet,found,True,usable,substantive in-region snippet with anchor (len=299),风险管理 102 中国建设银行股份有限公司 2024年度报告 按区域划分的贷款及不良贷款分布情况 下表列出于所示日期本集团按区域划分的贷款及不良贷款分布情况。 2024年12月31日 2023年12月31日 （人民币百万元，百分比除外） 贷款和 垫款金额 不良 贷款金额 不良 贷款率(%) 贷款和 垫款金额 不良 贷款...,"风险管理 102 中国建设银行股份有限公司 2024年度报告 按区域划分的贷款及不良贷款分布情况 下表列出于所示日期本集团按区域划分的贷款及不良贷款分布情况。 2024年12月31日 2023年12月31日 （人民币百万元，百分比除外） 贷款和 垫款金额 不良 贷款金额 不良 贷款率(%) 贷款和 垫款金额 不良 贷款金额 不良 贷款率(%) 长江三角洲 5,240,886 43,845 0.8…",104,http://static.cninfo.com.cn/finalpage/2025-03-29/1222940501.PDF,outputs/generalization/full_market_2024/sse_main/601939/601939.pdf,WRONG,loc:p104|issue:wrong-table|exact-label:贷款分布,model-composer-2.5,2026-06-25
601939,建设银行,sse_main,bank,False,major_subsidiaries,section_snippet,found,True,partial,substantive but out-of-region (len=320),附属公司 建信财产保险有限公司 地址：宁夏回族自治区银川市金凤区宁安北街142号路桥大厦1号办公楼第15层 邮编：750000 电话：010-85098000 传真：010-85098007 网址：www.ccbpi.com.cn 建信股权投资管理有限责任公司 地址：北京市西城区锦什坊街35号叁拾伍号大厦南楼1106室...,附属公司 建信财产保险有限公司 地址：宁夏回族自治区银川市金凤区宁安北街142号路桥大厦1号办公楼第15层 邮编：750000 电话：010-85098000 传真：010-85098007 网址：www.ccbpi.com.cn 建信股权投资管理有限责任公司 地址：北京市西城区锦什坊街35号叁拾伍号大厦南楼1106室 邮编：100033 电话：010-58527200 传真：010-58527…,184,http://static.cninfo.com.cn/finalpage/2025-03-29/1222940501.PDF,outputs/generalization/full_market_2024/sse_main/601939/601939.pdf,PARTIAL,loc:p184|issue:truncated|exact-label:主要子公司联系方式,model-composer-2.5,2026-06-25
601939,建设银行,sse_main,bank,False,main_business_segments,section_snippet,found,True,usable,substantive in-region snippet with anchor (len=319),公司金融总部助理总经理、贸易金融部副总经理、交易银行部副总经理等 职务，其间2016年2月至2018年2月挂职广西壮族自治区防城港市委常委、 副市长。1994年7月至2006年3月曾任职于中国工商银行北京市分行、中国 民生银行总行。田先生1994年北京财贸学院金融学专业本科毕业，2004年 获首都经济贸易大学管理学硕士...,公司金融总部助理总经理、贸易金融部副总经理、交易银行部副总经理等,141,http://static.cninfo.com.cn/finalpage/2025-03-29/1222940501.PDF,outputs/generalization/full_market_2024/sse_main/601939/601939.pdf,WRONG,loc:p141|issue:wrong-section|exact-label:董事简历,model-composer-2.5,2026-06-25
601939,建设银行,sse_main,bank,False,net_interest_income,numeric,found,True,usable,amount label '净利息收入' value=2024,净利息收入=2024,利息净收入敏感性分析是指利率变动对期末持有的未来一年内重定价的金融资产和金融负债产生的利息净收入,108,http://static.cninfo.com.cn/finalpage/2025-03-29/1222940501.PDF,outputs/generalization/full_market_2024/sse_main/601939/601939.pdf,WRONG,loc:p108|exact-label:利息净收入敏感性分析|issue:wrong-semantic|follow:#30-audit,model-gpt-5.4,2026-06-25
601939,建设银行,sse_main,bank,False,non_interest_income,numeric,partial,False,partial,status=partial,"非利息收入=55,341; 非利息收入=160,269; 非利息收入=1,602.69亿元; 非利息收入=21.36%",下表列出所示期间本集团非利息收入构成及变动情况。,28,http://static.cninfo.com.cn/finalpage/2025-03-29/1222940501.PDF,outputs/generalization/full_market_2024/sse_main/601939/601939.pdf,CORRECT,loc:p28|exact-label:非利息收入总额,model-gpt-5.4,2026-06-25
601939,建设银行,sse_main,bank,False,loan_structure,table,partial,False,partial,status=partial,"{'note': 'anchor located but no parseable table; snippet fallback', 'snippet': '发放贷款、吸收存款及结算、基金托管、银行卡和 货币兑换服务等。汇金公司可以通过其投资于其他商 业银行从事或参与若干竞争性业务。对此，汇金公司 已承诺将会：(1)...",发放贷款、吸收存款及结算、基金托管、银行卡和,163,http://static.cninfo.com.cn/finalpage/2025-03-29/1222940501.PDF,outputs/generalization/full_market_2024/sse_main/601939/601939.pdf,WRONG,loc:p163|exact-label:发放贷款、吸收存款及结算|issue:narrative-only|follow:#30-audit,model-gpt-5.4,2026-06-25
601939,建设银行,sse_main,bank,False,deposit_structure,table,partial,False,partial,status=partial,"{'note': 'anchor located but no parseable table; snippet fallback', 'snippet': '吸收存款及结算、基金托管、银行卡和 货币兑换服务等。汇金公司可以通过其投资于其他商 业银行从事或参与若干竞争性业务。对此，汇金公司 已承诺将会：(1)公允地对待...",吸收存款及结算、基金托管、银行卡和,163,http://static.cninfo.com.cn/finalpage/2025-03-29/1222940501.PDF,outputs/generalization/full_market_2024/sse_main/601939/601939.pdf,WRONG,loc:p163|exact-label:吸收存款及结算|issue:narrative-only|follow:#30-audit,model-gpt-5.4,2026-06-25
601939,建设银行,sse_main,bank,False,npl_ratio,numeric,found,True,wrong,orphan numeric without field anchor (label='总额'),"总额=25,793,717","不良 贷款率(%) 贷款和 垫款金额 不良 贷款金额 不良 贷款率(%) 长江三角洲 5,240,886 43,845 0.84 4,703,648 36,544 0.78 珠江三角洲 4,169,575 82,590 1.98 3,936,980 80,208 2.04 环渤海地区 4,338,437 48,047 1.11 4,058,595 40,809 1.01 中部地区 4,290,7…",104,http://static.cninfo.com.cn/finalpage/2025-03-29/1222940501.PDF,outputs/generalization/full_market_2024/sse_main/601939/601939.pdf,WRONG,loc:p104|exact-label:不良贷款率|issue:wrong-line-item|follow:#30-extract,model-gpt-5.4,2026-06-25
601939,建设银行,sse_main,bank,False,capital_adequacy_ratio,numeric,found,True,usable,ratio label '资本充足率' value=19.69,资本充足率=19.69,资本充足率(%),115,http://static.cninfo.com.cn/finalpage/2025-03-29/1222940501.PDF,outputs/generalization/full_market_2024/sse_main/601939/601939.pdf,CORRECT,loc:p115|exact-label:资本充足率,model-gpt-5.4,2026-06-25
601939,建设银行,sse_main,bank,False,provision_coverage_ratio,numeric,partial,False,partial,status=partial,拨备覆盖率=6; 总额=2.,拨备覆盖率6,15,http://static.cninfo.com.cn/finalpage/2025-03-29/1222940501.PDF,outputs/generalization/full_market_2024/sse_main/601939/601939.pdf,PARTIAL,loc:p15|exact-label:拨备覆盖率,model-gpt-5.4,2026-06-25
601939,建设银行,sse_main,bank,False,regional_distribution,table,partial,False,partial,status=partial,"{'note': 'anchor located but no parseable table; snippet fallback', 'snippet': '环渤海地区 4,338,437 48,047 1.11 4,058,595 40,809 1.01 中部地区 4,290,781 58,713 1.37 3,9...",环渤海地区,104,http://static.cninfo.com.cn/finalpage/2025-03-29/1222940501.PDF,outputs/generalization/full_market_2024/sse_main/601939/601939.pdf,CORRECT,loc:p104|exact-label:按区域划分的贷款及不良贷款分布情况,model-gpt-5.4,2026-06-25
600016,民生银行,sse_main,bank,False,mda,section_snippet,found,True,wrong,financial/legal boilerplate,管理层讨论与分析”。 二、 公司的环境政策及表现 本行根据香港《上市规则》第13.91条以及载于香港《上市规则》附录C2的《环境、社会及管治报告指引》刊发 《2024年度环境、社会及管治报告》。请见上交所网站、香港联交所披露易网站及本行网站。 三、 遵守相关法律及法规 董事会认为，报告期内，本行依法开展经营活动，决策程...,管理层讨论与分析”。,122,http://static.cninfo.com.cn/finalpage/2025-03-29/1222951325.PDF,outputs/generalization/full_market_2024/sse_main/600016/600016.pdf,WRONG,loc:p122|issue:wrong-section|exact-label:董事会报告,model-composer-2.5,2026-06-25
600016,民生银行,sse_main,bank,False,industry_discussion,section_snippet,found,True,wrong,financial/legal boilerplate,宏观经济情况和客户的信用行为，例如客户违约的可能性及相应损失。附注十四、2信用风险具 体说明了预期信用损失计量中使用的参数、假设和估计。 3 金融工具公允价值 金融工具不存在活跃市场的，本集团采用估值技术确定其公允价值。估值技术包括使用近期交易相同或 类似金融工具的价格，现金流量折现法和公认定价模型等。通过估值技术估计...,宏观经济情况和客户的信用行为，例如客户违约的可能性及相应损失。,201,http://static.cninfo.com.cn/finalpage/2025-03-29/1222951325.PDF,outputs/generalization/full_market_2024/sse_main/600016/600016.pdf,WRONG,loc:p201|issue:wrong-section|exact-label:重大会计估计和判断,model-composer-2.5,2026-06-25
600016,民生银行,sse_main,bank,False,risk_factors,section_snippet,found,True,wrong,financial/legal boilerplate,风险管理政策和程序。 2 信用风险 本集团所面临的信用风险是指借款人或交易对手因各种原因未能及时、足额偿还债务而违约的风险。信 用风险是本集团在经营活动中所面临的最重要的风险，管理层对信用风险敞口采取审慎的原则进行管理。 本集团的信用风险主要来源于贷款、贸易融资、信用债券投资和租赁业务。表外金融工具的运用也会使本 集团...,风险管理政策和程序。,317,http://static.cninfo.com.cn/finalpage/2025-03-29/1222951325.PDF,outputs/generalization/full_market_2024/sse_main/600016/600016.pdf,PARTIAL,loc:p317|issue:generic-snippet|exact-label:金融风险管理-信用风险,model-composer-2.5,2026-06-25
600016,民生银行,sse_main,bank,False,major_subsidiaries,section_snippet,found,True,partial,substantive but out-of-region (len=320),"纳入合并范围的直接控制的子公司 本行直接控制的子公司均是通过投资方式取得，其基本情况如下： 1.1 对直接控制的子公司的投资 本行 2024年 2023年 民生金融租赁股份有限公司(“民生金租”） 3,302 3,302 民生商银国际控股有限公司(“民银国际”） 3,494 3,494 民生加银基金管理有限公司(“民生...",纳入合并范围的直接控制的子公司,204,http://static.cninfo.com.cn/finalpage/2025-03-29/1222951325.PDF,outputs/generalization/full_market_2024/sse_main/600016/600016.pdf,CORRECT,loc:p204|exact-label:纳入合并范围的子公司,model-composer-2.5,2026-06-25
600016,民生银行,sse_main,bank,False,main_business_segments,section_snippet,found,True,usable,substantive in-region snippet with anchor (len=303),"业务分部（续） 本集团 2024年 对公业务 零售业务 其他业务 合计 营业收入 68,346 54,897 13,047 136,290 利息净收入 52,384 43,246 3,060 98,690 其中：分部间利息净收入/（支出） 7,800 (8,412) 612 – 手续费及佣金净收入 5,303 11,4...",业务分部（续）,289,http://static.cninfo.com.cn/finalpage/2025-03-29/1222951325.PDF,outputs/generalization/full_market_2024/sse_main/600016/600016.pdf,CORRECT,loc:p289|exact-label:业务分部报告,model-composer-2.5,2026-06-25
600016,民生银行,sse_main,bank,False,net_interest_income,numeric,found,True,wrong,amount field with ratio-only value '36',利息净收入=36,"利息净收入 36 98,690 102,431 96,709 100,050 利息收入 251,086 267,126 242,798 258,841 利息支出 (152,396) (164,695) (146,089) (158,791) 手续费及佣金净收入 37 18,245 19,236 16,346 17,196 手续费及佣金收入 22,094 25,476 19,990 23,278…",165,http://static.cninfo.com.cn/finalpage/2025-03-29/1222951325.PDF,outputs/generalization/full_market_2024/sse_main/600016/600016.pdf,WRONG,loc:p165|exact-label:利息净收入|issue:wrong-line-item|follow:#30-extract,model-gpt-5.4,2026-06-25
600016,民生银行,sse_main,bank,False,non_interest_income,numeric,found,True,wrong,amount field with ratio-only value '37',手续费及佣金净收入=37,"手续费及佣金净收入 37 18,245 19,236 16,346 17,196 手续费及佣金收入 22,094 25,476 19,990 23,278 手续费及佣金支出 (3,849) (6,240) (3,644) (6,082) 投资收益 38 15,456 16,134 12,400 15,596 其中：以 摊余成本计量的金融资产终止确认 产生的收益 1,867 1,795 1,855…",165,http://static.cninfo.com.cn/finalpage/2025-03-29/1222951325.PDF,outputs/generalization/full_market_2024/sse_main/600016/600016.pdf,WRONG,loc:p165|exact-label:手续费及佣金净收入|issue:wrong-line-item|follow:#30-extract,model-gpt-5.4,2026-06-25
600016,民生银行,sse_main,bank,False,loan_structure,table,partial,False,partial,status=partial,"{'note': 'anchor located but no parseable table; snippet fallback', 'snippet': '发放贷款和垫款（未含应计利息）的阶段划分的情况如下： 本集团 本行 2024年 12月31日 2023年 12月31日 2024年 12月31日 2023年 1...",发放贷款和垫款（未含应计利息）的阶段划分的情况如下：,328,http://static.cninfo.com.cn/finalpage/2025-03-29/1222951325.PDF,outputs/generalization/full_market_2024/sse_main/600016/600016.pdf,PARTIAL,loc:p328|exact-label:发放贷款和垫款阶段划分|issue:partial-table,model-gpt-5.4,2026-06-25
600016,民生银行,sse_main,bank,False,deposit_structure,table,partial,False,partial,status=partial,"{'note': 'anchor located but no parseable table; snippet fallback', 'snippet': '吸收存款和同业及其他金融机构存放款项净增加额 – 43,748 – 54,360 向中央银行借款净增加额 – 180,427 – 180,554 拆入资金净增加...",吸收存款和同业及其他金融机构存放款项净增加额,167,http://static.cninfo.com.cn/finalpage/2025-03-29/1222951325.PDF,outputs/generalization/full_market_2024/sse_main/600016/600016.pdf,WRONG,loc:p167|exact-label:吸收存款和同业及其他金融机构存放款项净增加额|issue:wrong-table|follow:#30-extract,model-gpt-5.4,2026-06-25
